/******************** DETECTOR TYPE: SHITOMASI****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
   13,    3012,      1553,    9.31567,    11.8565,  -2.54083,
   14,    3026,      1588,    9.20908,    12.4013,  -3.19218,
   15,    3074,      1682,    8.23521,    12.7089,  -4.47371,
   16,    3131,      1687,    8.63378,     11.503,  -2.86927,
   17,    3135,      1682,    10.9079,    9.29379,   1.61414,
   18,    3146,      1775,    8.43837,    10.7753,  -2.33693,
/******************** DETECTOR TYPE: BRISK****************/
/-------------------- DESCRIPTOR TYPE: BRIEF-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    3000,      1702,    12.1403,    12.8448, -0.704403,
    2,    2974,      1777,    13.1844,    16.8618,  -3.67748,
    3,    2953,      1805,    16.1581,    11.6672,   4.49083,
    4,    2855,      1705,    13.7868,    20.5725,  -6.78569,
    5,    2906,      1715,    12.4891,    19.7052,  -7.21608,
    6,    2886,      1747,    13.4805,    17.5642,  -4.08372,
    7,    2886,      1678,    13.5199,    15.5883,  -2.06837,
    8,    2893,      1675,    13.5313,    18.7451,  -5.21373,
    9,    2930,      1737,    11.8654,    15.4645,  -3.59914,
   10,    3022,      1708,    11.7072,    11.4853,  0.221867,
   11,    3013,      1741,    11.6056,    13.3676,  -1.76199,
   12,    2949,      1742,    9.77463,    14.3096,  -4.53501,
   13,    3012,      1721,    9.31567,    12.3266,  -3.01097,
   14,    3026,      1764,    9.20908,    10.9457,   -1.7366,
   15,    3074,      1850,    8.23521,    11.6294,  -3.39422,
   16,    3131,      1838,    8.63378,    12.1739,  -3.54011,
   17,    3135,      1908,    10.9079,    11.3792, -0.471272,
   18,    3146,      1956,    8.43837,    10.7022,   -2.2638,
/******************** DETECTOR TYPE: BRISK****************/
/-------------------- DESCRIPTOR TYPE: ORB-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    3000,      1480,    12.1403,    14.8431,  -2.70275,
    2,    2974,      1523,    13.1844,    18.7802,  -5.59589,
    3,    2953,      1517,    16.1581,    13.2755,   2.88253,
    4,    2855,      1436,    13.7868,    16.3966,  -2.60976,
    5,    2906,      1422,    12.4891,    20.1467,  -7.65761,
    6,    2886,      1436,    13.4805,    19.9254,  -6.44494,
    7,    2886,      1415,    13.5199,    18.2074,  -4.68754,
    8,    2893,      1431,    13.5313,    16.9607,  -3.42935,
    9,    2930,      1440,    11.8654,    14.5576,  -2.69221,
   10,    3022,      1463,    11.7072,    11.3267,  0.380506,
   11,    3013,      1456,    11.6056,    13.3173,  -1.71162,
   12,    2949,      1481,    9.77463,    11.3844,  -1.60976,
   13,    3012,      1479,    9.31567,    11.8035,  -2.48786,
   14,    3026,      1536,    9.20908,    12.7655,  -3.55647,
   15,    3074,      1557,    8.23521,    11.2164,  -2.98118,
   16,    3131,      1554,    8.63378,     11.556,  -2.92227,
   17,    3135,      1590,    10.9079,    10.2454,  0.662539,
   18,    3146,      1644,    8.43837,    11.2957,  -2.85738,
/******************** DETECTOR TYPE: BRISK****************/
/-------------------- DESCRIPTOR TYPE: FREAK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    3000,      1396,    12.1403,    12.7581, -0.617758,
    2,    2974,      1470,    13.1844,     24.137,  -10.9527,
    3,    2953,      1477,    16.1581,    13.9605,   2.19756,
    4,    2855,      1428,    13.7868,    13.9445, -0.157726,
    5,    2906,      1391,    12.4891,    23.0697,  -10.5806,
    6,    2886,      1388,    13.4805,    16.8726,  -3.39214,
